LOCNUM,SOURCE,REPTRYLD,WEEDED,CULVATED,NUM,PLCO,LOCNO,VARYD,ANAVPRCP,BIOTEMP,SOIL,PH,RH,IRRIG,MINTEMP,MAXTEMP,GROWSEAS,YIELDLO,YIELDHI,PARTHARV,NFERT,PFERT,KFERT,PESTCIDE,HERBCIDE,SEEDLVL,MANURE,INTCROP,FUNGCIDE,RATOON,YRSOBS,AMTFERT,FERTRIAL,FROSTCO,ABSMINT,ABSMAXT,OTHFERT,YRW1,YRW2,YRSYLD,Y1YLD,Y2YLD,CONTYLD,CONTWEA,YMATCHW,VERIFIED,EXPTYPE,NTYPE,PTYPE,KTYPE,WEEDNUM,CULTNUM,WSS,TEMPORARY
"18902","XXX","3200","","","2770","283467005","9058","","980","24.8","VUPA","7.3","73","0","18.7","29.9","","","","SD","36","71","36","","","","","","","","","","","1","","","","","","","","","","","","V","","N","PO","KO","","","1",""
"18902","XXX","","","","2767","38355002","9058","","980","24.8","VUPA","7.3","73","R","18.7","29.9","","3200","4300","SD","","","","","","","","","","","","","","1","","","","","","","","","","","","V","","","","","","","1",""
"18904","XXX","","","Y","2773","283467005","9060","AQ","1281","26.9","VUPA","","","R","21.8","32.3","","","","SD","","","","X","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18904","XXX","800","","Y","2774","283467005","9060","","1281","26.9","VUPA","","","R","21.8","32.3","","","","SD","","","","X","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18904","XXX","","","Y","2775","283467005","9060","AR","1281","26.9","VUPA","","","R","21.8","32.3","","","","SD","","","","X","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18904","XXX","","","Y","2772","38002001","9060","AN","1281","26.9","VUPA","","","R","21.8","32.3","","","","SD","","","","X","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18905","XXX","3352","","","2782","283369001","9061","AD","972","26","VUPG","","78","R","21.6","30.7","","","","SD","","","","","","","","","","","","","","1","11","40.2","","","","","","","","","","V","","","","","","","1",""
"18905","XXX","2812","","","2783","283369001","9061","AA","972","26","VUPG","","78","R","21.6","30.7","","","","SD","","","","","","","","","","","","","","1","11","40.2","","","","","","","","","","V","","","","","","","1",""
"18905","XXX","3456","","","2784","283369001","9061","AC","972","26","VUPG","","78","R","21.6","30.7","","","","SD","","","","","","","","","","","","","","1","11","40.2","","","","","","","","","","V","","","","","","","1",""
"18905","XXX","","","","2788","283458001","9061","","972","26","VUPG","","78","R","21.6","30.7","","2182","2909","SD","","","","","","","","","","","","","","1","11","40.2","","","","","","","","","","V","","","","","","","1",""
"18905","XXX","1818","","","2785","283430002","9061","","972","26","VUPG","","75","R","21.6","30.7","","","","SD","","","","","","","","","","","","","","1","11","40.2","","","","","","","","","","V","","","","","","","1",""
"18905","XXX","","","","2793","520036002","9061","","972","26","VUPG","","78","R","21.6","30.7","","10000","20000","TU","","","","","","","","","","","","","","1","11","40.2","","","","","","","","","","V","","","","","","","1",""
"18905","XXX","","","","2791","328159002","9061","","972","26","VUPG","","78","R","21.6","30.7","","10700","11500","TU","","","","","","","","","","","","","","1","11","40.2","","","","","","","","","","V","","","","","","","1",""
"18905","XXX","8000","","","2778","38093002","9061","CF","972","26","VUPG","","78","0","21.6","30.7","","","","SD","","","","","","","","","","","","","","1","11","40.2","","","","","","","","","","V","","","","","","","1",""
"18905","XXX","7520","","","2779","38093002","9061","CA","972","26","VUPG","","78","0","21.6","30.7","","","","SD","","","","","","","","","","","","","","1","11","40.2","","","","","","","","","","V","","","","","","","1",""
"18905","XXX","800","","","2790","283467005","9061","","972","26","VUPG","","78","R","21.6","30.7","","","","SD","","","","","","","","","","","","","","1","11","40.2","","","","","","","","","","V","","","","","","","1",""
"18905","XXX","","","","2781","38355002","9061","","972","26","VUPG","","78","R","21.6","30.7","","3200","4300","SD","","","","","","","","","","","","","","1","11","40.2","","","","","","","","","","V","","","","","","","1",""
"18905","XXX","","","","2777","38002001","9061","","972","26","VUPG","","78","R","21.6","30.7","","1700","1850","SD","","","","","","","","","","","","","","1","11","40.2","","","","","","","","","","V","","","","","","","1",""
"18907","XXX","","","","2796","283458001","9063","","1396","25.6","EOUD","","","R","","","","1454","2182","SD","","","","","","","","","","","","","","","11","36.2","","","","","","","","","","V","","","","","","","1",""
"18907","XXX","8000","","","2795","38093002","9063","CB","1396","25.6","EOUD","","","0","","","","","","SD","","","","","","","","","","","","","","","11","36.2","","","","","","","","","","V","","","","","","","1",""
"18909","XXX","2160","","","2797","283458001","9065","","2382","25.4","UDTA","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18910","XXX","3000","","","2798","38093002","9066","","2202","26.1","IATD","6.4","","0","21.3","31.2","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18911","XXX","3000","","","2799","38093002","9067","","715","27.3","DRHN","7.6","","0","20.9","33.6","","","","SD","","","","","","","","","","","","","","","9","40.6","","","","","","","","","","V","","","","","","","1",""
"18444","XXX","","","","1071","38173004","0290","","1603","10.8","","5.6","81","R","5.5","18","","900","3600","SD","0","X","X","","","","","","","","5","","","7","","","","1970","1974","","","","","","","V","","N","PO","KO","","","1",""
"18444","XXX","","","","1073","38310002","0290","","1603","10.8","","5.6","81","R","5.5","18","","900","3600","SD","0","X","X","","","","","","","","5","","","7","","","","1970","1974","","","","","","","V","","N","PO","KO","","","1",""
"18444","XXX","","","","1074","540031016","0290","","1603","10.8","","5.6","81","R","5.5","18","","9500","34000","RT","X","X","X","","","","","","","","5","","","7","","","","1970","1974","","","","","","","V","","N","PO","KO","","","1",""
"18444","XXX","","","","1072","38308001","0290","","1603","10.8","","5.6","81","R","5.5","18","","900","3600","SD","0","X","X","","","","","","","","5","","","7","","","","1970","1974","","","","","","","V","","N","PO","KO","","","1",""
"18444","XXX","","","","1070","38002001","0290","","1603","10.8","","5.6","81","R","5.5","18","","800","2000","SD","X","X","X","","","","","","","","5","","","7","","","","1970","1974","","","","","","","V","","N","PO","KO","","","1",""
"18174","XXX","","","","29","41129001","0016","","3277","23.5","","6","89","R","18.4","31.3","365","8000","20000","FR","1",".5",".5","","","","","","","","","2","","","","","MG","","","","","","","","","V","","N","P","K","","","1",""
"18174","XXX","","","","26","38066004","0016","","3277","23.5","","6","89","R","18.4","31.3","365","15900","21300","PX","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18174","XXX","","","","27","38066004","0016","","3277","23.5","","6","89","R","18.4","31.3","365","16300","26800","PX","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18174","XXX","","","","28","38075003","0016","","3277","23.5","","6","89","R","18.4","31.3","365","17000","48000","PX","200","100","50","","","","","","","","","","","","","","","","","","","","","","","V","","N","P","K","","","1",""
"18471","XXX","","","","1246","375035001","0317","","34","21.3","","7.6","62","0","14.3","28.2","365","10000","14000","FR","","","","","","","","","","","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18471","XXX","","","","1235","73108002","0317","","34","21.3","","7.6","62","0","14.3","28.2","365","14000","20000","BU","","","","","","","","","","","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18471","XXX","","","","1237","226087009","0317","","34","21.3","","7.6","62","0","14.3","28.2","365","19000","26000","PX","","","","","","","","","","","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18471","XXX","","","","1248","540028004","0317","","34","21.3","","7.6","62","0","14.3","28.2","365","12000","15600","FR","","","","","","","","","","","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18471","XXX","","","","1252","571051002","0317","","34","21.3","","7.6","62","0","14.3","28.2","365","19200","28800","FR","","","","","","","","","","","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18471","XXX","","","","1242","302115001","0317","","34","21.3","","7.6","62","0","14.3","28.2","365","14000","22000","FR","","","","","","","","","","","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18471","XXX","","","","1243","302115007","0317","","34","21.3","","7.6","62","0","14.3","28.2","365","14000","21000","FR","","","","","","","","","","","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18471","XXX","","","","1244","302115008","0317","","34","21.3","","7.6","62","0","14.3","28.2","365","19000","28000","FR","","","","","","","","","","","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18471","XXX","","","","1234","44072001","0317","","34","21.3","","7.6","62","0","14.3","28.2","365","21000","28800","TU","","","","","","","","","","","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18471","XXX","","","","1253","571052003","0317","","34","21.3","","7.6","62","0","14.3","28.2","365","9600","21600","FR","","","","","","","","","","","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18471","XXX","","","","1254","571075005","0317","CA","34","21.3","","7.6","62","0","14.3","28.2","365","14500","24000","FR","","","","","","","","","","","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18471","XXX","","","","1247","520036002","0317","","34","21.3","","7.6","62","0","14.3","28.2","365","14500","26500","TU","","","","","","","","","","","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18471","XXX","","","","1251","540084001","0317","","34","21.3","","7.6","62","0","14.3","28.2","365","14400","15600","FR","","","","","","","","","","","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18471","XXX","","","","1236","92001001","0317","","34","21.3","","7.6","62","0","14.3","28.2","365","36000","45000","FR","","","","","","","","","","","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18471","XXX","","","","1240","283467005","0317","","34","21.3","","7.6","62","0","14.3","28.2","365","7200","12000","FR","","","","","","","","","","","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18471","XXX","","","","1249","540031011","0317","","34","21.3","","7.6","62","0","14.3","28.2","365","16800","26400","FR","","","","","","","","","","","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18471","XXX","","","","1250","540031016","0317","","34","21.3","","7.6","62","0","14.3","28.2","365","14400","24000","RT","","","","","","","","","","","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18471","XXX","","","","1238","283256001","0317","","34","21.3","","7.6","62","0","14.3","28.2","365","24000","30000","PX","","","","","","","","","","4","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18471","XXX","","","","1233","38308001","0317","","34","21.3","","7.6","62","0","14.3","28.2","365","2976","5760","SD","","","","","","","","","","","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18471","XXX","","","","1239","283418004","0317","","34","21.3","","7.6","62","0","14.3","28.2","365","2000","4000","SD","","","","","","","","","","","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18471","XXX","","","","1241","283471006","0317","","34","21.3","","7.6","62","0","14.3","28.2","365","1608","2400","SD","","","","","","","","","","","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18471","XXX","","","","1245","369001003","0317","","34","21.3","","7.6","62","0","14.3","28.2","365","12000","22000","FR","","","","","","","","","","","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18471","XXX","","","","1232","38002001","0317","","34","21.3","","7.6","62","0","14.3","28.2","365","2900","6000","SD","","","","","","","","","","","14","","","","","","","","","","","","","","","V","","","","","","","1",""
"18474","XXX","","","","1274","283417001","0320","","795","16.2","","6.5","48","R","10","22.1","","5000","18000","SD","","","","","","","","","","","10","","","6","","","","","","","","","","","","NV","","","","","","","1",""
"18474","XXX","","","","1270","38241004","0320","","795","16.2","","6.5","48","R","10","22.1","","7000","22000","SD","40","40","0","","","","","","","","10","","","6","","","","","","","","","","","","NV","","N","P","","","","1",""
"18474","XXX","","","","1273","38310002","0320","","795","16.2","","6.5","48","R","10","22.1","","10000","25000","SD","60","40","0","","","","","","","","10","","","6","","","","","","","","","","","","NV","","N","P","","","","1",""
"18474","XXX","","","","1276","283419001","0320","","795","16.2","","6.5","48","R","10","22.1","","5000","10000","SD","","","","","","","","","","","10","","","6","","","","","","","","","","","","NV","","","","","","","1",""
"18474","XXX","","","","1277","283421001","0320","","795","16.2","","6.5","48","R","10","22.1","","8000","18000","SD","","","","","","","","","","","10","","","6","","","","","","","","","","","","NV","","","","","","","1",""
"18474","XXX","","","","1271","38308001","0320","","795","16.2","","6.5","48","R","10","22.1","","7000","25000","SD","60","40","0","","","","","","","","10","","","6","","","","","","","","","","","","NV","","N","P","","","","1",""
